weekday_name,interval_start,queue,language,avg_model_forecast,avg_required_agents,avg_available_agents,avg_gap,high_risk_rate
Sat,18:15,Customer Service,EN,0.9209166666666667,0.50375,0.8333333333333334,0.32958333333333334,0.5
Sat,18:30,Customer Service,EN,0.8559166666666665,0.46891666666666665,0.8333333333333334,0.3644166666666666,0.5
Sat,18:45,Customer Service,EN,0.787,0.4314166666666666,0.8333333333333334,0.40191666666666664,0.5
Sat,19:00,Customer Service,EN,0.79575,0.4359166666666667,0.25,-0.1859166666666667,0.8333333333333334
Sat,19:15,Customer Service,EN,0.664,0.3635,0.25,-0.11349999999999999,0.75
Sat,19:30,Customer Service,EN,0.7501666666666668,0.41050000000000003,0.25,-0.1605,0.8333333333333334
Sat,19:45,Customer Service,EN,0.7585833333333333,0.4150833333333333,0.25,-0.16508333333333333,0.8333333333333334
Sun,08:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,08:15,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,08:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,08:45,Customer Service,EN,1.1306666666666667,0.6195,0.0,-0.6195,1.0
Sun,09:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,09:15,Customer Service,EN,1.1306666666666667,0.621,0.0,-0.621,1.0
Sun,09:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,09:45,Customer Service,EN,1.1325,0.62075,0.0,-0.62075,1.0
Sun,10:00,Customer Service,EN,1.1306666666666667,0.6196666666666667,0.0,-0.6196666666666667,1.0
Sun,10:15,Customer Service,EN,1.1428333333333334,0.6265,0.0,-0.6265,1.0
Sun,10:30,Customer Service,EN,1.1541666666666666,0.6343333333333333,0.0,-0.6343333333333333,1.0
Sun,10:45,Customer Service,EN,1.1518333333333333,0.6315000000000001,0.0,-0.6315000000000001,1.0
Sun,11:00,Customer Service,EN,1.1448333333333334,0.62825,0.0,-0.62825,1.0
Sun,11:15,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,11:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,11:45,Customer Service,EN,1.1306666666666667,0.62125,0.0,-0.62125,1.0
Sun,12:00,Customer Service,EN,1.1226666666666667,0.6153333333333334,0.0,-0.6153333333333334,1.0
Sun,12:15,Customer Service,EN,1.1146666666666667,0.6111666666666666,0.0,-0.6111666666666666,1.0
Sun,12:30,Customer Service,EN,1.1038333333333334,0.6053333333333333,0.0,-0.6053333333333333,1.0
Sun,12:45,Customer Service,EN,1.1306666666666667,0.6201666666666666,0.0,-0.6201666666666666,1.0
Sun,13:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,13:15,Customer Service,EN,1.1306666666666667,0.6198333333333333,0.0,-0.6198333333333333,1.0
Sun,13:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,13:45,Customer Service,EN,1.1306666666666667,0.62025,0.0,-0.62025,1.0
Sun,14:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,14:15,Customer Service,EN,1.1306666666666667,0.6208333333333333,0.0,-0.6208333333333333,1.0
Sun,14:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,14:45,Customer Service,EN,1.1408333333333334,0.6255000000000001,0.0,-0.6255000000000001,1.0
Sun,15:00,Customer Service,EN,1.1523333333333332,0.632,0.0,-0.632,1.0
Sun,15:15,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,15:30,Customer Service,EN,1.1306666666666667,0.6193333333333334,0.0,-0.6193333333333334,1.0
Sun,15:45,Customer Service,EN,1.1556666666666666,0.6335000000000001,0.0,-0.6335000000000001,1.0
Sun,16:00,Customer Service,EN,1.2766666666666666,0.6993333333333333,0.0,-0.6993333333333333,1.0
Sun,16:15,Customer Service,EN,1.1306666666666667,0.6203333333333333,0.0,-0.6203333333333333,1.0
Sun,16:30,Customer Service,EN,1.1528333333333334,0.6321666666666667,0.0,-0.6321666666666667,1.0
Sun,16:45,Customer Service,EN,1.1823333333333335,0.6458333333333334,0.0,-0.6458333333333334,1.0
Sun,17:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,17:15,Customer Service,EN,1.1306666666666667,0.6200833333333333,0.0,-0.6200833333333333,1.0
Sun,17:30,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,17:45,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,18:00,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,18:15,Customer Service,EN,1.1306666666666667,0.62,0.0,-0.62,1.0
Sun,18:30,Customer Service,EN,1.0766666666666667,0.5901666666666666,0.0,-0.5901666666666666,1.0
Sun,18:45,Customer Service,EN,1.1066666666666667,0.6073333333333334,0.0,-0.6073333333333334,1.0
Sun,19:00,Customer Service,EN,1.1006666666666667,0.6041666666666666,0.0,-0.6041666666666666,1.0
Sun,19:15,Customer Service,EN,1.0146666666666666,0.5563333333333333,0.0,-0.5563333333333333,1.0
Sun,19:30,Customer Service,EN,1.0366666666666666,0.5684999999999999,0.0,-0.5684999999999999,1.0
Sun,19:45,Customer Service,EN,1.0775,0.5904999999999999,0.0,-0.5904999999999999,1.0
Thu,08:00,Customer Service,EN,1.5058333333333334,0.8245833333333333,0.5,-0.3245833333333333,0.5833333333333334
Thu,08:15,Customer Service,EN,1.5262499999999999,0.83725,0.5,-0.33725,0.5833333333333334
Thu,08:30,Customer Service,EN,1.5619166666666666,0.85525,0.5,-0.35525,0.6666666666666666
Thu,08:45,Customer Service,EN,1.4630833333333333,0.8030833333333334,0.5,-0.3030833333333333,0.5833333333333334
Thu,09:00,Customer Service,EN,1.6546666666666667,0.9054166666666666,1.0833333333333333,0.17791666666666664,0.25
Thu,09:15,Customer Service,EN,1.7941666666666667,0.984,1.0833333333333333,0.09933333333333333,0.3333333333333333
Thu,09:30,Customer Service,EN,1.6271666666666667,0.8910833333333333,1.0833333333333333,0.19225000000000003,0.3333333333333333
Thu,09:45,Customer Service,EN,1.5179166666666666,0.8325,1.0833333333333333,0.25083333333333335,0.16666666666666666
Thu,10:00,Customer Service,EN,1.6325833333333335,0.8935833333333333,1.25,0.35641666666666666,0.16666666666666666
Thu,10:15,Customer Service,EN,1.695,0.9274999999999999,1.75,0.8225000000000001,0.25
Thu,10:30,Customer Service,EN,1.7645,0.965,1.75,0.785,0.3333333333333333
Thu,10:45,Customer Service,EN,1.6975,0.9311666666666666,1.75,0.8188333333333334,0.25
Thu,11:00,Customer Service,EN,1.7670833333333331,0.9693333333333333,1.8333333333333333,0.864,0.16666666666666666
Thu,11:15,Customer Service,EN,1.5398333333333332,0.8436666666666667,2.4166666666666665,1.5730000000000002,0.08333333333333333
Thu,11:30,Customer Service,EN,1.593333333333333,0.8723333333333333,2.4166666666666665,1.5443333333333333,0.08333333333333333
Thu,11:45,Customer Service,EN,1.3343333333333334,0.7320833333333333,2.4166666666666665,1.6845833333333333,0.08333333333333333
Thu,12:00,Customer Service,EN,1.5238333333333334,0.8346666666666667,1.25,0.41533333333333333,0.5
Thu,12:15,Customer Service,EN,1.23925,0.6786666666666666,1.9166666666666667,1.238,0.08333333333333333
Thu,12:30,Customer Service,EN,1.4945833333333332,0.8192499999999999,1.9166666666666667,1.0974166666666667,0.08333333333333333
Thu,12:45,Customer Service,EN,1.5405833333333332,0.8468333333333332,1.9166666666666667,1.0698333333333332,0.08333333333333333
Thu,13:00,Customer Service,EN,1.442,0.7899166666666666,1.1666666666666667,0.3767500000000001,0.5833333333333334
Thu,13:15,Customer Service,EN,1.5501666666666667,0.8489166666666667,1.3333333333333333,0.48441666666666666,0.16666666666666666
Thu,13:30,Customer Service,EN,1.5296666666666665,0.8377499999999999,1.8333333333333333,0.9955833333333333,0.25
Thu,13:45,Customer Service,EN,1.4374166666666666,0.7881666666666667,1.8333333333333333,1.0451666666666666,0.08333333333333333
Thu,14:00,Customer Service,EN,1.63225,0.894,1.75,0.856,0.08333333333333333
Thu,14:15,Customer Service,EN,1.646,0.9023333333333333,1.1666666666666667,0.2643333333333333,0.08333333333333333
Thu,14:30,Customer Service,EN,1.4605833333333333,0.7994166666666667,1.5,0.7005833333333333,0.16666666666666666
Thu,14:45,Customer Service,EN,1.5795000000000001,0.8655833333333334,1.5,0.6344166666666666,0.16666666666666666
Thu,15:00,Customer Service,EN,1.6297499999999998,0.8933333333333334,1.5833333333333333,0.69,0.3333333333333333
Thu,15:15,Customer Service,EN,1.7895,0.98,0.9166666666666666,-0.06333333333333332,0.5
Thu,15:30,Customer Service,EN,1.7011666666666667,0.931,1.75,0.819,0.25
Thu,15:45,Customer Service,EN,1.6889166666666666,0.9249166666666667,1.75,0.8250833333333333,0.16666666666666666
Thu,16:00,Customer Service,EN,1.8533333333333335,1.0166666666666666,2.4166666666666665,1.4000000000000001,0.08333333333333333
Thu,16:15,Customer Service,EN,1.6348333333333331,0.8970833333333333,1.75,0.8529166666666667,0.16666666666666666
Thu,16:30,Customer Service,EN,1.6964166666666667,0.9304166666666666,2.4166666666666665,1.48625,0.08333333333333333
Thu,16:45,Customer Service,EN,1.7155833333333332,0.9375833333333333,2.4166666666666665,1.4790833333333333,0.08333333333333333
Thu,17:00,Customer Service,EN,1.55225,0.8504166666666667,1.9166666666666667,1.06625,0.08333333333333333
Thu,17:15,Customer Service,EN,1.5673333333333332,0.8599166666666666,1.9166666666666667,1.0567499999999999,0.08333333333333333
Thu,17:30,Customer Service,EN,1.6235,0.8890833333333333,1.9166666666666667,1.0275833333333333,0.08333333333333333
Thu,17:45,Customer Service,EN,1.6934166666666666,0.9285833333333334,1.9166666666666667,0.9880833333333333,0.08333333333333333
Thu,18:00,Customer Service,EN,1.6838333333333333,0.9221666666666666,1.3333333333333333,0.4111666666666667,0.25
Thu,18:15,Customer Service,EN,1.7023333333333335,0.9339999999999998,1.3333333333333333,0.3993333333333333,0.08333333333333333
Thu,18:30,Customer Service,EN,1.4422499999999998,0.7903333333333333,1.3333333333333333,0.543,0.08333333333333333
Thu,18:45,Customer Service,EN,1.4154166666666665,0.7767499999999999,1.3333333333333333,0.5565833333333333,0.08333333333333333
Thu,19:00,Customer Service,EN,1.5695,0.8606666666666666,0.6666666666666666,-0.19399999999999998,0.5
Thu,19:15,Customer Service,EN,1.4315,0.7838333333333334,0.6666666666666666,-0.11716666666666666,0.5
Thu,19:30,Customer Service,EN,1.3839166666666667,0.7580833333333333,0.6666666666666666,-0.09141666666666665,0.5
Thu,19:45,Customer Service,EN,1.5249166666666667,0.83475,0.6666666666666666,-0.16808333333333336,0.5
Tue,08:00,Customer Service,EN,1.79775,0.9928333333333333,0.4166666666666667,-0.5761666666666666,0.75
Tue,08:15,Customer Service,EN,1.8735833333333334,1.0353333333333332,0.4166666666666667,-0.6186666666666666,0.6666666666666666
Tue,08:30,Customer Service,EN,1.9295,1.0689166666666667,0.4166666666666667,-0.65225,0.6666666666666666
Tue,08:45,Customer Service,EN,1.8344166666666666,1.0148333333333335,0.4166666666666667,-0.5981666666666666,0.5833333333333334
Tue,09:00,Customer Service,EN,1.909,1.0535833333333333,1.1666666666666667,0.11308333333333333,0.25
Tue,09:15,Customer Service,EN,1.7815,0.9843333333333333,1.1666666666666667,0.18233333333333335,0.3333333333333333
Tue,09:30,Customer Service,EN,1.882,1.0400833333333332,1.1666666666666667,0.12658333333333333,0.25
Tue,09:45,Customer Service,EN,2.1426666666666665,1.1854166666666666,1.1666666666666667,-0.01874999999999999,0.4166666666666667
Tue,10:00,Customer Service,EN,1.9285833333333333,1.0614999999999999,1.5833333333333333,0.5218333333333334,0.16666666666666666
Tue,10:15,Customer Service,EN,2.1679999999999997,1.1981666666666666,2.0,0.8018333333333333,0.16666666666666666
Tue,10:30,Customer Service,EN,2.0839166666666666,1.1550833333333335,2.0,0.8449166666666666,0.16666666666666666
Tue,10:45,Customer Service,EN,1.8970833333333335,1.0505833333333332,2.0,0.9494166666666667,0.08333333333333333
Tue,11:00,Customer Service,EN,1.9915833333333335,1.103,2.0,0.8969999999999999,0.16666666666666666
Tue,11:15,Customer Service,EN,1.9706666666666666,1.0895,2.75,1.6604999999999999,0.08333333333333333
Tue,11:30,Customer Service,EN,1.93475,1.0691666666666666,2.75,1.6808333333333334,0.08333333333333333
Tue,11:45,Customer Service,EN,1.91475,1.0598333333333334,2.75,1.6901666666666666,0.08333333333333333
Tue,12:00,Customer Service,EN,1.9474999999999998,1.0760833333333333,1.5,0.42391666666666666,0.5
Tue,12:15,Customer Service,EN,1.9935833333333335,1.1038333333333334,2.3333333333333335,1.2295,0.08333333333333333
Tue,12:30,Customer Service,EN,1.594833333333333,0.8815,2.3333333333333335,1.4518333333333333,0.08333333333333333
Tue,12:45,Customer Service,EN,1.5200833333333332,0.8414166666666666,2.3333333333333335,1.4919166666666666,0.08333333333333333
Tue,13:00,Customer Service,EN,1.7760833333333332,0.98025,1.25,0.26975,0.5833333333333334
Tue,13:15,Customer Service,EN,2.1233333333333335,1.17175,1.5833333333333333,0.41158333333333336,0.25
Tue,13:30,Customer Service,EN,1.928,1.06625,2.0,0.93375,0.25
Tue,13:45,Customer Service,EN,1.9181666666666668,1.05975,2.0,0.9402499999999999,0.16666666666666666
Tue,14:00,Customer Service,EN,1.8718333333333332,1.0351666666666668,1.9166666666666667,0.8815,0.16666666666666666
Tue,14:15,Customer Service,EN,1.8477500000000002,1.0240833333333332,1.1666666666666667,0.14258333333333337,0.25
Tue,14:30,Customer Service,EN,1.9152500000000001,1.0607499999999999,1.9166666666666667,0.8559166666666665,0.08333333333333333
Tue,14:45,Customer Service,EN,1.7621666666666667,0.9715833333333334,1.9166666666666667,0.9450833333333333,0.08333333333333333
Tue,15:00,Customer Service,EN,1.8041666666666665,0.9984166666666666,2.0,1.0015833333333333,0.08333333333333333
Tue,15:15,Customer Service,EN,1.8349166666666665,1.0155,1.1666666666666667,0.1511666666666667,0.16666666666666666
Tue,15:30,Customer Service,EN,1.7991666666666666,0.9938333333333333,2.0,1.0061666666666667,0.08333333333333333
Tue,15:45,Customer Service,EN,2.1858333333333335,1.2123333333333333,2.0,0.7876666666666666,0.08333333333333333
Tue,16:00,Customer Service,EN,2.09325,1.1587500000000002,2.75,1.5912499999999998,0.08333333333333333
Tue,16:15,Customer Service,EN,1.9694166666666666,1.0906666666666667,2.0,0.9093333333333334,0.08333333333333333
Tue,16:30,Customer Service,EN,2.1320833333333336,1.17825,2.75,1.57175,0.08333333333333333
Tue,16:45,Customer Service,EN,2.0018333333333334,1.1056666666666666,2.75,1.6443333333333332,0.08333333333333333
Tue,17:00,Customer Service,EN,1.9206666666666667,1.05925,2.3333333333333335,1.2740833333333332,0.08333333333333333
Tue,17:15,Customer Service,EN,1.7785000000000002,0.9841666666666667,2.3333333333333335,1.3491666666666668,0.08333333333333333
Tue,17:30,Customer Service,EN,1.8012500000000002,0.9924166666666667,2.3333333333333335,1.3409166666666668,0.08333333333333333
Tue,17:45,Customer Service,EN,2.019416666666667,1.118,2.3333333333333335,1.2153333333333334,0.08333333333333333
Tue,18:00,Customer Service,EN,1.8536666666666666,1.0223333333333333,1.5833333333333333,0.561,0.16666666666666666
Tue,18:15,Customer Service,EN,1.885,1.0401666666666667,1.5833333333333333,0.5431666666666667,0.25
Tue,18:30,Customer Service,EN,1.3999166666666667,0.7733333333333333,1.5833333333333333,0.81,0.08333333333333333
Tue,18:45,Customer Service,EN,1.5555833333333335,0.85925,1.5833333333333333,0.7240833333333333,0.08333333333333333
Tue,19:00,Customer Service,EN,1.9080833333333336,1.0580833333333333,0.75,-0.3080833333333333,0.6666666666666666
Tue,19:15,Customer Service,EN,1.6813333333333336,0.9324166666666667,0.75,-0.18241666666666667,0.5833333333333334
Tue,19:30,Customer Service,EN,1.4180000000000001,0.78225,0.75,-0.03225,0.5
Tue,19:45,Customer Service,EN,1.8395000000000001,1.0175833333333333,0.75,-0.26758333333333334,0.5833333333333334
Wed,08:00,Customer Service,EN,1.6473333333333333,0.9063333333333333,0.5,-0.40633333333333327,0.5
Wed,08:15,Customer Service,EN,1.5919166666666669,0.87475,0.5,-0.37474999999999997,0.5
Wed,08:30,Customer Service,EN,1.7209166666666667,0.9463333333333334,0.5,-0.4463333333333333,0.5
Wed,08:45,Customer Service,EN,1.7229166666666667,0.9498333333333333,0.5,-0.4498333333333333,0.5
Wed,09:00,Customer Service,EN,1.80575,0.9924166666666667,1.3333333333333333,0.3409166666666667,0.08333333333333333
Wed,09:15,Customer Service,EN,1.7084166666666667,0.9402499999999999,1.3333333333333333,0.3930833333333333,0.0
Wed,09:30,Customer Service,EN,1.7692500000000002,0.973,1.3333333333333333,0.36033333333333334,0.25
Wed,09:45,Customer Service,EN,1.8181666666666667,1.0001666666666666,1.3333333333333333,0.33316666666666667,0.16666666666666666
Wed,10:00,Customer Service,EN,1.7700833333333332,0.9730833333333333,1.8333333333333333,0.8602500000000001,0.08333333333333333
Wed,10:15,Customer Service,EN,1.944,1.0673333333333332,2.3333333333333335,1.266,0.0
Wed,10:30,Customer Service,EN,1.9033333333333333,1.0481666666666667,2.3333333333333335,1.2851666666666668,0.16666666666666666
Wed,10:45,Customer Service,EN,1.7600833333333332,0.9680833333333334,2.3333333333333335,1.3652499999999999,0.0
Wed,11:00,Customer Service,EN,1.96075,1.0824166666666668,2.1666666666666665,1.0842500000000002,0.0
Wed,11:15,Customer Service,EN,1.8320833333333333,1.0088333333333332,3.0,1.9911666666666665,0.0
Wed,11:30,Customer Service,EN,1.8466666666666667,1.01525,3.0,1.98475,0.0
Wed,11:45,Customer Service,EN,1.8029166666666667,0.9954999999999999,3.0,2.0044999999999997,0.0
Wed,12:00,Customer Service,EN,1.7673333333333332,0.9708333333333333,1.5,0.5291666666666667,0.5
Wed,12:15,Customer Service,EN,1.8605,1.0228333333333333,2.5,1.4771666666666665,0.0
Wed,12:30,Customer Service,EN,1.7875833333333333,0.9823333333333334,2.5,1.5176666666666667,0.0
Wed,12:45,Customer Service,EN,1.9421666666666668,1.0673333333333332,2.5,1.4326666666666668,0.0
Wed,13:00,Customer Service,EN,1.854,1.0180833333333335,1.5,0.4819166666666667,0.5
Wed,13:15,Customer Service,EN,1.8401666666666667,1.0126666666666666,1.6666666666666667,0.654,0.08333333333333333
Wed,13:30,Customer Service,EN,1.6964166666666667,0.9325,2.1666666666666665,1.2341666666666666,0.0
Wed,13:45,Customer Service,EN,1.6634166666666665,0.9171666666666667,2.1666666666666665,1.2495,0.0
Wed,14:00,Customer Service,EN,1.8397500000000002,1.0121666666666667,2.0,0.9878333333333332,0.0
Wed,14:15,Customer Service,EN,1.5545,0.8550833333333333,1.1666666666666667,0.3115833333333333,0.08333333333333333
Wed,14:30,Customer Service,EN,1.7826666666666666,0.9799166666666667,2.0,1.0200833333333332,0.08333333333333333
Wed,14:45,Customer Service,EN,1.99925,1.0980833333333333,2.0,0.9019166666666667,0.25
Wed,15:00,Customer Service,EN,1.7951666666666668,0.988,1.75,0.762,0.3333333333333333
Wed,15:15,Customer Service,EN,1.9165833333333333,1.054,0.9166666666666666,-0.13733333333333334,0.3333333333333333
Wed,15:30,Customer Service,EN,1.8311666666666666,1.0064166666666667,2.3333333333333335,1.3269166666666667,0.0
Wed,15:45,Customer Service,EN,1.8392499999999998,1.0123333333333333,2.3333333333333335,1.321,0.0
Wed,16:00,Customer Service,EN,2.0090833333333333,1.10575,3.0,1.8942499999999998,0.0
Wed,16:15,Customer Service,EN,1.8465,1.0164166666666665,2.3333333333333335,1.3169166666666665,0.0
Wed,16:30,Customer Service,EN,1.9497499999999999,1.0716666666666665,3.0,1.9283333333333335,0.0
Wed,16:45,Customer Service,EN,1.95225,1.072,3.0,1.928,0.0
Wed,17:00,Customer Service,EN,1.687,0.9279999999999999,2.5,1.572,0.0
Wed,17:15,Customer Service,EN,1.9053333333333333,1.0520833333333333,2.5,1.4479166666666667,0.0
Wed,17:30,Customer Service,EN,1.8785,1.0325,2.5,1.4675,0.0
Wed,17:45,Customer Service,EN,1.71,0.9397500000000001,2.5,1.56025,0.0
Wed,18:00,Customer Service,EN,1.7292500000000002,0.95125,1.6666666666666667,0.7154166666666667,0.08333333333333333
Wed,18:15,Customer Service,EN,1.8419999999999999,1.01225,1.6666666666666667,0.6544166666666666,0.0
Wed,18:30,Customer Service,EN,1.6732500000000001,0.9193333333333333,1.6666666666666667,0.7473333333333333,0.0
Wed,18:45,Customer Service,EN,1.6351666666666667,0.8994166666666666,1.6666666666666667,0.7672499999999999,0.0
Wed,19:00,Customer Service,EN,1.3878333333333333,0.7645,0.6666666666666666,-0.09783333333333333,0.5
Wed,19:15,Customer Service,EN,1.3812499999999999,0.7593333333333333,0.6666666666666666,-0.09266666666666667,0.5
Wed,19:30,Customer Service,EN,1.5171666666666666,0.8345833333333333,0.6666666666666666,-0.1679166666666667,0.5833333333333334
Wed,19:45,Customer Service,EN,1.6071666666666669,0.8836666666666666,0.6666666666666666,-0.21699999999999997,0.5
Fri,08:00,Customer Service,FR,2.2579166666666666,1.1114166666666667,0.5833333333333334,-0.5280833333333333,0.5833333333333334
Fri,08:15,Customer Service,FR,1.7978333333333332,0.8819166666666667,0.5833333333333334,-0.29858333333333337,0.5833333333333334
Fri,08:30,Customer Service,FR,2.2131666666666665,1.0881666666666667,0.5833333333333334,-0.5048333333333334,0.5833333333333334
Fri,08:45,Customer Service,FR,1.8305833333333332,0.8999166666666666,0.5833333333333334,-0.31658333333333327,0.5
Fri,09:00,Customer Service,FR,2.0151666666666666,0.9941666666666666,1.4166666666666667,0.42250000000000004,0.16666666666666666
Fri,09:15,Customer Service,FR,1.9039166666666667,0.9378333333333333,1.4166666666666667,0.4788333333333333,0.0
Fri,09:30,Customer Service,FR,2.26375,1.1186666666666667,1.4166666666666667,0.298,0.08333333333333333
Fri,09:45,Customer Service,FR,2.36575,1.16725,1.4166666666666667,0.2494166666666667,0.16666666666666666
Fri,10:00,Customer Service,FR,2.052916666666667,1.0080833333333332,1.75,0.7419166666666667,0.08333333333333333
Fri,10:15,Customer Service,FR,2.2468333333333335,1.1089166666666668,2.3333333333333335,1.2244166666666667,0.0
Fri,10:30,Customer Service,FR,2.3425833333333332,1.1558333333333333,2.3333333333333335,1.1775,0.0
Fri,10:45,Customer Service,FR,2.32425,1.1418333333333333,2.3333333333333335,1.1915,0.0
Fri,11:00,Customer Service,FR,2.19475,1.0829166666666667,1.9166666666666667,0.8337500000000001,0.3333333333333333
Fri,11:15,Customer Service,FR,2.29525,1.1299166666666667,2.75,1.6200833333333333,0.0
Fri,11:30,Customer Service,FR,2.00825,0.9883333333333333,2.75,1.7616666666666667,0.0
Fri,11:45,Customer Service,FR,2.0940833333333333,1.0323333333333333,2.75,1.717666666666667,0.0
Fri,12:00,Customer Service,FR,1.8235833333333333,0.8945,1.25,0.3555,0.5
Fri,12:15,Customer Service,FR,1.5105000000000002,0.7445833333333334,2.1666666666666665,1.4220833333333334,0.0
Fri,12:30,Customer Service,FR,1.6016666666666666,0.7874166666666667,2.1666666666666665,1.37925,0.0
Fri,12:45,Customer Service,FR,1.9320000000000002,0.9489166666666667,2.1666666666666665,1.2177499999999999,0.0
Fri,13:00,Customer Service,FR,1.52175,0.7479999999999999,1.5,0.7520000000000001,0.5
Fri,13:15,Customer Service,FR,1.7126666666666666,0.8417499999999999,1.3333333333333333,0.4915833333333333,0.16666666666666666
Fri,13:30,Customer Service,FR,1.86125,0.91275,1.9166666666666667,1.0039166666666666,0.16666666666666666
Fri,13:45,Customer Service,FR,2.01675,0.996,1.9166666666666667,0.9206666666666666,0.3333333333333333
Fri,14:00,Customer Service,FR,2.0581666666666667,1.0120833333333332,1.8333333333333333,0.82125,0.08333333333333333
Fri,14:15,Customer Service,FR,2.275,1.1195,1.0,-0.11949999999999998,0.3333333333333333
Fri,14:30,Customer Service,FR,2.0654166666666667,1.0153333333333334,1.8333333333333333,0.818,0.0
Fri,14:45,Customer Service,FR,2.1403333333333334,1.0521666666666667,1.8333333333333333,0.7811666666666666,0.0
Fri,15:00,Customer Service,FR,1.6445,0.8090833333333333,2.3333333333333335,1.52425,0.0
Fri,15:15,Customer Service,FR,2.345666666666667,1.1578333333333333,1.4166666666666667,0.2588333333333333,0.16666666666666666
Fri,15:30,Customer Service,FR,1.8381666666666667,0.9028333333333333,2.3333333333333335,1.4305,0.0
Fri,15:45,Customer Service,FR,2.1168333333333336,1.0416666666666667,2.3333333333333335,1.2916666666666667,0.0
Fri,16:00,Customer Service,FR,2.3489999999999998,1.1534166666666665,2.75,1.5965833333333332,0.0
Fri,16:15,Customer Service,FR,2.099833333333333,1.0359166666666666,2.3333333333333335,1.2974166666666667,0.0
Fri,16:30,Customer Service,FR,2.6233333333333335,1.293,2.75,1.457,0.0
Fri,16:45,Customer Service,FR,2.5178333333333334,1.2364166666666667,2.75,1.5135833333333333,0.0
Fri,17:00,Customer Service,FR,2.2435,1.1079166666666667,2.1666666666666665,1.05875,0.0
Fri,17:15,Customer Service,FR,2.0401666666666665,1.0045,2.1666666666666665,1.1621666666666666,0.0
Fri,17:30,Customer Service,FR,2.0245833333333336,0.9955833333333333,2.1666666666666665,1.1710833333333335,0.0
Fri,17:45,Customer Service,FR,1.8418333333333334,0.904,2.1666666666666665,1.2626666666666668,0.0
Fri,18:00,Customer Service,FR,2.02225,0.9965833333333333,1.3333333333333333,0.33675000000000005,0.16666666666666666
Fri,18:15,Customer Service,FR,2.0451666666666664,1.0053333333333334,1.3333333333333333,0.328,0.16666666666666666
Fri,18:30,Customer Service,FR,1.2981666666666667,0.6375000000000001,1.3333333333333333,0.6958333333333333,0.16666666666666666
Fri,18:45,Customer Service,FR,1.6915833333333332,0.8304166666666667,1.3333333333333333,0.5029166666666667,0.16666666666666666
Fri,19:00,Customer Service,FR,1.4994166666666666,0.7392500000000001,0.4166666666666667,-0.32258333333333333,0.6666666666666666
Fri,19:15,Customer Service,FR,1.4689166666666669,0.7195,0.4166666666666667,-0.30283333333333334,0.6666666666666666
Fri,19:30,Customer Service,FR,1.32875,0.65275,0.4166666666666667,-0.23608333333333334,0.6666666666666666
Fri,19:45,Customer Service,FR,1.59525,0.7870833333333334,0.4166666666666667,-0.37041666666666667,0.6666666666666666
Mon,08:00,Customer Service,FR,2.515083333333333,1.2384166666666667,0.5,-0.7384166666666667,0.5833333333333334
Mon,08:15,Customer Service,FR,2.827166666666667,1.3924166666666666,0.5,-0.8924166666666666,0.75
Mon,08:30,Customer Service,FR,2.4303333333333335,1.1973333333333334,0.5,-0.6973333333333334,0.75
Mon,08:45,Customer Service,FR,2.367,1.1720833333333334,0.5,-0.6720833333333333,0.5833333333333334
Mon,09:00,Customer Service,FR,2.7555,1.3534166666666667,1.0833333333333333,-0.27008333333333334,0.4166666666666667
Mon,09:15,Customer Service,FR,2.8143333333333334,1.3838333333333335,1.0833333333333333,-0.30050000000000004,0.5
Mon,09:30,Customer Service,FR,2.8673333333333333,1.4135833333333334,1.0833333333333333,-0.33025,0.5
Mon,09:45,Customer Service,FR,2.8022500000000004,1.3789166666666668,1.0833333333333333,-0.29558333333333336,0.4166666666666667
Mon,10:00,Customer Service,FR,2.687583333333333,1.3235,1.5833333333333333,0.2598333333333333,0.08333333333333333
Mon,10:15,Customer Service,FR,2.60875,1.2844166666666668,2.0833333333333335,0.7989166666666666,0.16666666666666666
Mon,10:30,Customer Service,FR,3.3249166666666667,1.6425,2.0833333333333335,0.44083333333333335,0.16666666666666666
Mon,10:45,Customer Service,FR,3.0654166666666662,1.5088333333333335,2.0833333333333335,0.5745,0.25
